0.4115740513058235	0.4309034787131411	0.37366719768722	0.3616492146475765	0.7163561718983525	0.7333968417107578	0.00011215405293279232	0.9560394647299723	0.0018202417061022771	0.001056369870148987	0.002520289724853822	0.0038268672943049566	0.0014542157858158464	0.005218600737516358
0.4117364814255908	0.43098918873250924	0.37324663383556583	0.36150036105245303	0.7157146182734995	0.7284834321063333	29589425543055875e-21	0.9749109038907893	0.0018485170016554792	0.0010697097387365906	0.002521583798577093	0.003866049249813895	0.0014559674307860566	0.005252992340657936
0.41121858719404103	0.4310110596186226	0.37311334009471775	0.36169135589146884	0.7159707425238633	0.7200818120872348	30080058837476053e-21	0.9654221024079761	0.001838454527214522	0.0010609301469814915	0.0025092467291241093	0.003885449050093283	0.001451811559218993	0.0052688026060786685
0.4114507713747289	0.43063953221150025	0.3734089991821322	0.3615236116314614	0.7166187047858009	0.7246188312290437	6795336490189011e-20	0.9597704544156502	0.001831474007859787	0.0010596383941315689	0.002519094835057903	0.0038518980167094275	0.0014366317999621352	0.005222138112803244
0.412644823405643	0.4320757540021859	0.3739661809785406	0.3624602695583698	0.7168151894677988	0.7200669136286241	0.00012224648699661915	0.9804599413826898	0.00182940163669386	0.0010449811255489904	0.0025093025540375833	0.0038512455418846093	0.001462786996185624	0.005225202268407342
0.41188464268784886	0.4310172793380971	0.373770804943623	0.3618046868718302	0.7164334787736927	0.7328176550490195	9169837846158171e-20	0.95570160498926	0.0018046188534373824	0.001067153509215936	0.002517810721577712	0.003854367941305934	0.0014468636325976917	0.005256331700750744
0.41158150407612193	0.4309546698917823	0.3737058359843424	0.3619619354792701	0.7164318476960698	0.7204090163621262	0.00017210231873303268	0.9580929147282679	0.0018130909604786546	0.001047680474132505	0.002486855636269848	0.0038292401594640793	0.0014308254463762222	0.0052661241493182
0.41208427198081593	0.4316396995953903	0.3738158141899476	0.3619225396987205	0.7161779035588551	0.7287661231571763	0.00019766910613934176	0.9652790962691103	0.0018467517314402497	0.0010674253732887197	0.0025060402665322773	0.0038473730205789876	0.0014298951998071765	0.005227149687455567
0.4119039764565845	0.4316076405860697	0.3736093847834475	0.36200092511879217	0.7171925097230376	0.7205991288142511	3473152384267364e-20	0.9727889748815344	0.0018218975966066036	0.0010421768507653958	0.0025074653675973974	0.003856832708640117	0.0014267525174851976	0.005238455024490895
0.41098666365989744	0.43025015949872875	0.37320859506310994	0.36144192071606446	0.7166449432005254	0.7268269451366416	0.0002689606459868668	0.9470327187296292	0.0018245306389360367	0.0010491078927305703	0.002480120095867224	0.003824424198424014	0.0014601510523852038	0.005256937339458414
