0.4137406347315412	0.4299993087402872	0.4039765172675727	0.3912671658279593	0.47523497467599696	0.9999919902180439	0.3998241320734917	0.0017369234964631803	0.0011107739098082548	0.0025332505203761557	0.0033608675391583742	0.0012934571403645059
0.4139363313058922	0.43020717224153704	0.40410729849237076	0.3915018021555518	0.4761533629279688	0.9999885888695459	0.3987559606121367	0.0017334671695780934	0.0011095358628817988	0.002522662818146588	0.0033542376053145393	0.0012914429756600582
0.4134375951112651	0.4296432892210808	0.40367706003697845	0.3910670373906789	0.47494434212996584	0.999999484694945	0.3993752770187316	0.0017440425021407523	0.001108841380352062	0.0025394326977049696	0.0033709831993822045	0.0012968832018270798
0.4139575613228309	0.43003655238895244	0.40406652231663504	0.39141061882493206	0.47605220679408267	0.9999922904706033	0.3987942411298793	0.0017382232734332193	0.0011062549245731128	0.002526177132959775	0.0033499336449851827	0.0012839551015156891
0.413200125246806	0.4293111181490653	0.403464188179648	0.39092607492103415	0.4745558804771977	0.9999944425282091	0.4007260866413855	0.0017543863296147558	0.001110170906320874	0.0025291298497467658	0.0033828240387810894	0.0012890333954563562
0.4131210500770758	0.4292831927266204	0.40345297574760314	0.3908244278631925	0.4745416282801314	0.9999818198729069	0.401840544960443	0.0017425612881714556	0.0011183565546684165	0.0025405206786153866	0.0033954252898610324	0.001293755353057082
0.4131005082753351	0.42923223945669936	0.4034234895928068	0.3908095787348938	0.4744300002737982	0.9999924398743462	0.401663970639277	0.0017520506576363356	0.0011105199372593404	0.0025389848420982915	0.0033706012560026154	0.0012974981889217606
0.41380194823073113	0.4300265390474742	0.4039733084335352	0.3913519460121128	0.47576853562229454	0.9999937345014728	0.3985929761815495	0.001738610205715634	0.0011183607229692822	0.0025200896015539036	0.003373913354186737	0.0012896451935159577
0.4132595774596479	0.42950161312112084	0.4035621491081207	0.39102132392990563	0.4737322995187737	0.9999866916402808	0.4003332599617253	0.0017432909163540657	0.0011182174663748805	0.0025428209096534132	0.00338061145702168	0.0012920830891706332
0.4133530145068512	0.42940333457329616	0.40363746384785393	0.391003906059796	0.4738642390893859	0.9999838861189663	0.40231318685523504	0.0017424675569596329	0.0011130840168796484	0.0025415192569353123	0.003385986697839928	0.0012961973373078035
0.4140316946480494	0.43026544022209495	0.40415975700225065	0.39148254155629697	0.4760788679645296	0.9999916028267637	0.3976421473368043	0.0017363619465624188	0.0010993185510241121	0.0025227423642944194	0.0033628044674988943	0.0012868807980339749
0.4137123938555242	0.43005547592114174	0.403928872786577	0.3912715239562436	0.4753400226334743	0.9999815084436979	0.3983964816365087	0.0017294666503040522	0.001108329698064902	0.002526460903220278	0.003366769253875308	0.0012865664461057286
