0.4200408768059049	0.4301731843901556	0.40509407862572383	0.4150952746155702	0.5841156561085712	0.43684025348941996	0.7025272315691	0.0014934920286697117	0.0007038892466059431	0.0023009085062684845	0.0020956006354804057	0.0004033431209902079	0.002991913932201996
0.42130089294211936	0.43133275704894974	0.406167251908465	0.41618860603274305	0.5840704569505755	0.4321704927056464	0.7073013055415377	0.0014940857149189795	0.0006961509549850991	0.0022829242345415346	0.002086951144904034	0.00039673486234996394	0.002991748042319934
0.42084960091211854	0.4309210675337366	0.4057645688017997	0.4157684164165649	0.5837885495352484	0.43464841567726137	0.7048224719984879	0.0014965334705757441	0.0006969625569679648	0.002303266114218184	0.0020906295541954765	0.00040011765519273293	0.0029908428655942465
0.4199807904417991	0.4299497118437749	0.404986770663258	0.415032155701433	0.5837183411893596	0.4315034966359234	0.7027880352795652	0.0015015191739675164	0.0006947657075609623	0.002289889192781653	0.0021079747654803097	0.00039987547435422176	0.002997008848286905
0.41978231210624406	0.42973093463969725	0.40485807745651514	0.41479414257617003	0.5831244445076622	0.43227939341704946	0.7033105505593845	0.0015092336286703578	0.0007009789107200426	0.0023004161966799627	0.0021035365009797607	0.0004031741702556094	0.0030200648886909254
0.4216270346879477	0.4316891706326154	0.4064081174738027	0.416450550753611	0.583666068383201	0.43476008342085515	0.70788157825329	0.0014876322584218753	0.0006930043377774105	0.0022937369938898352	0.0020814174836891095	0.00039865514556481995	0.0029784725915372803
0.41970298269415796	0.42985720963797325	0.4048658152646359	0.4147926221050679	0.5837685858595126	0.4419968834107326	0.702385259334508	0.0015099186025685793	0.0007037637340035236	0.0022997068096164697	0.00210999990001469	0.00039878483126930833	0.0029967404266834073
0.42130859635271	0.43124031442480576	0.4061098626844645	0.4161725898013069	0.5834282288988909	0.4367986930595531	0.7061447330907534	0.0014827145361764934	0.0006955654324804771	0.002298272491978347	0.002082114079994261	0.00039542407311752534	0.002986619371951123
0.4202223596280289	0.43042965956002693	0.4053238157422437	0.4153424450003316	0.5836185913021412	0.44080760440182454	0.7035313434774647	0.0014946918113625176	0.0006951750218526964	0.0022969708324688263	0.002088992331025577	0.0003969697391164377	0.0029976488942067944
0.420313658139353	0.43030223033152076	0.40544023940708723	0.4153809988004476	0.5834372835834839	0.4313887044871939	0.7043884854298791	0.0015003124773849523	0.0006966775619539915	0.002300801581564081	0.0020987512814560007	0.0004002850481641247	0.003004594492946942
